date,hour,SNOD,GUST,ASNOW_acc_fcst,PRES,TMP
20231001,00,0.0,27.685000000000002,0.0,20.229806556408743,46.58000000000004
20231001,01,0.0,29.207500000000003,0.0014830732345581055,20.232328429562905,43.88000000000004
20231001,02,0.0,29.225,0.0,20.22970503544005,46.58000000000004
20231001,03,0.0,27.562500000000004,0.0,20.232328429562905,46.58000000000004
20231001,04,0.0,28.017500000000002,0.0,20.232986008564676,48.38000000000004
20231001,05,0.0,27.0725,0.0,20.23019648922032,47.93000000000004
20231001,06,0.033641357421875,25.532500000000002,0.03732088088989258,20.21700799246899,45.23000000000004
20231001,07,0.0,27.300000000000004,0.0,20.232492247489663,49.280000000000044
20231001,08,0.0,26.442500000000003,0.0,20.22937509229179,48.83000000000004
20231001,09,0.0,24.902500000000003,0.0,20.237416014471354,49.280000000000044
20231001,10,0.0,25.725,0.0,20.23610316376255,49.73000000000005
20231001,11,0.0,24.71,0.0,20.232000793709393,51.08000000000004
20231001,12,0.001640297770500183,23.310000000000002,0.046369504928588864,20.201258398552866,45.68000000000004
20231001,13,0.0,25.655,0.0,20.232492247489663,51.98000000000005
20231001,14,0.0,25.602500000000003,0.0,20.233805098198463,52.43000000000004
20231001,15,0.0,24.902500000000003,0.0,20.234626495126992,52.43000000000004
20231001,16,0.0,24.727500000000003,0.0,20.23479031305375,50.63000000000004
20231001,17,0.0,23.450000000000003,0.0,20.234626495126992,49.280000000000044
20231001,18,0.004101917743682861,22.12,0.03825953483581543,20.17861460794448,42.98000000000004
20231001,19,0.0,23.5375,0.0,20.238565047253395,47.030000000000044
20231001,20,0.0,22.89,0.0,20.236758435469582,45.68000000000004
20231001,21,0.0,23.5725,0.0,20.237907468251624,44.780000000000044
20231001,22,0.0,24.3075,0.0,20.237743650324866,44.33000000000004
20231001,23,0.0,23.152500000000003,0.0,20.244799357649143,44.33000000000004
20231002,00,0.013948397636413574,20.090000000000003,0.06758308410644531,20.178370034701715,39.38000000000004
20231002,01,0.0,22.907500000000002,0.0,20.241188441376256,44.33000000000004
20231002,02,0.0,25.200000000000003,0.0049560928344726555,20.241024623449498,44.33000000000004
20231002,03,0.0,24.990000000000002,0.015074782371520995,20.237088378617837,42.98000000000004
20231002,04,0.0,26.302500000000002,0.0,20.226421755020674,46.13000000000004
20231002,05,0.0,25.480000000000004,7.039904594421386e-05,20.21920222976964,45.23000000000004
20231002,06,0.002461619973182678,21.017500000000002,0.035349707603454586,20.16661667528057,38.030000000000044
20231002,07,0.0,24.937500000000004,0.02035001754760742,20.212312647666863,46.13000000000004
20231002,08,0.0,25.865000000000002,0.00472377598285675,20.20722506275842,47.030000000000044
20231002,09,0.002187063694000244,25.130000000000003,0.004399940371513367,20.194592624040165,45.68000000000004
20231002,10,0.019692959785461425,25.935000000000002,0.03949855804443359,20.18622406600709,45.68000000000004
20231002,11,0.0,24.167500000000004,0.02194572925567627,20.181630242173657,45.68000000000004
20231002,12,0.016407670974731444,18.1825,0.3832711791992187,20.160587714116954,36.68000000000004
20231002,13,0.041563596725463864,21.892500000000002,0.2571160888671875,20.170965925871233,42.98000000000004
20231002,14,0.26026996612548825,20.090000000000003,0.5187377166748046,20.163418764766686,42.98000000000004
20231002,15,0.06345300674438477,20.755000000000003,0.2852006149291992,20.15833117985824,41.18000000000004
20231002,16,0.32139511108398433,18.935000000000002,0.6091488647460938,20.145204980064975,41.18000000000004
20231002,17,0.2755887985229492,18.2175,0.4136084747314453,20.138970669669227,41.63000000000004
20231002,18,0.11812021255493163,15.96,0.5761082458496093,20.16440167232723,36.68000000000004
20231002,19,0.5532801818847656,15.172500000000001,0.7887696838378906,20.115343971500295,39.38000000000004
20231002,20,0.5598883056640624,13.291250000000002,0.97079345703125,20.118788762551684,36.23000000000004
20231002,21,0.20995811462402342,12.818750000000001,0.4334328460693359,20.122235860897813,35.33000000000004
20231002,22,0.22527694702148435,14.883750000000001,0.4310298919677734,20.119446341553456,34.43000000000004
20231002,23,0.1377943992614746,14.525000000000002,0.3730586242675781,20.116820640135852,33.530000000000044
